component,website,brand_name,rating,rating_count,reviews,discount_price,original_price,discount_percent,bank_offers,delivery,specification
mouse,https://www.flipkart.com/targus-amw620ap-wireless-optical-mouse/p/itm41deea2a51fe5?pid=ACCGBFXXHVQ5D3Z3&lid=LSTACCGBFXXHVQ5D3Z3P1YLSJ&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_589&otracker=nmenu_sub_Electronics_0_Mouse&iid=b93a3663-9e7c-44cc-9820-1edee7f3bd96.ACCGBFXXHVQ5D3Z3.SEARCH&ssid=2xvz6e809c0000001707123354888,"Targus AMW620AP Wireless Optical Mouse  (2.4GHz Wireless, Black)",4.3,27 Ratings , 1 Reviews,₹949,"₹1,399",32% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by12 Feb, Monday|Free₹40?']","[{'General': {'Model Name': 'AMW620AP', 'System Requirements': 'Window, Mac OS', 'Form Factor': 'Suitable for Both', 'Sales Package': '1 Mouse, User Manual', 'Resolution': '1600', 'Adjustable Weight': 'No', 'Compatible Devices': 'Desktop, Laptop, Chromebook', 'Color': 'Black'}}, {'Connectivity And Power Features': {'Wireless Frequency': '2.4 GHz', 'Effective Range': '46 m', 'Number of Batteries': '1', 'Power Source': 'Battery', 'Battery Type': 'AA', 'Surface Tracking': 'No', 'Bluetooth': 'No'}}, {'Dimensions': {'Width': '95.2 mm', 'Height': '56.5 mm', 'Depth': '40 mm', 'Weight': '56 g'}}, {'Warranty': {'Domestic Warranty': '3 Year'}}]"
mouse,https://www.flipkart.com/archer-tech-lab-recurve-400-wired-optical-gaming-mouse/p/itme5e9eb796be98?pid=ACCGJWFSD5GX9VVJ&lid=LSTACCGJWFSD5GX9VVJPSKGZ5&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_590&otracker=nmenu_sub_Electronics_0_Mouse&iid=b93a3663-9e7c-44cc-9820-1edee7f3bd96.ACCGJWFSD5GX9VVJ.SEARCH&ssid=2xvz6e809c0000001707123354888,"Archer Tech Lab Recurve 400 Wired Optical Gaming Mouse  (USB 3.0, Transparent)",3.6,9 Ratings , 2 Reviews,"₹1,399","₹4,499",68% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 68% off (price inclusive of cashback/coupon) T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by12 Feb, Monday|Free₹40?']","[{'General': {'Model Name': 'Recurve 400', 'System Requirements': 'Windows, Mac OS', 'Form Factor': 'Ambidextrous, Right Handed', 'Sales Package': '1 Mouse, User Manual', 'Maximum Acceleration': '22 g', 'Inches per Second': '60', 'Polling Rate': '1000 Hz', 'Response Time': '1 ms', 'Resolution': '12000', 'Controls': '8 Buttons - Left Click, Right Click, Scroll, Forward, Backward, DPI Toggle, Polling Rate Toggle, RGB On-Off', 'Adjustable Weight': 'No', 'Lighting': '6 Color Breathing RGB', 'Compatible Devices': 'Desktop Computer, Laptop, Tablet', 'Color': 'Transparent', 'Part Number': 'ATL-M-0607W1'}}, {'Connectivity And Power Features': {'USB Type': 'USB 3.0', 'Power Source': 'USB-powered', 'Surface Tracking': 'Yes', 'Other Features': 'Software Support', 'Bluetooth': 'No'}}, {'Dimensions': {'Width': '122.6 mm', 'Height': '66.2 mm', 'Depth': '38.2 mm', 'Weight': '86 g', 'Cable Length': '1.5 m'}}, {'Warranty': {'Domestic Warranty': '1 Year', 'International Warranty': '1 Year', 'Warranty Service Type': 'Contact Customer Care at ATLcare@upscal.io, +91-8142312703', 'Warranty Summary': '1 Year Warranty', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damage'}}]"
mouse,https://www.flipkart.com/logitech-pebble-2-m350s-wireless-optical-mouse-bluetooth/p/itm92cb79bba13d0?pid=ACCGSZ6YTMHTZAR2&lid=LSTACCGSZ6YTMHTZAR23BRGHC&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_591&otracker=nmenu_sub_Electronics_0_Mouse&iid=en_ozC6U4vCnvgtaYfqCfKfVf_Lr6wuLu4tZ7Z7u8IVlS_gxo9gcJRe9S1iOGVxsd5S1CnxHo5ZJtBKpL5EDZPWdX3Gaq_wzx4HJysDmGalzMk%3D&ssid=2xvz6e809c0000001707123354888,Logitech Pebble 2 M350s Wireless Optical Mouse with Bluetooth  (Graphite),4.6,"5,426 Ratings ", 510 Reviews,"₹2,099","₹2,295",8% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by14 Feb, Wednesday|Free?']","[{'General': {'Model Name': 'Pebble 2 M350s', 'System Requirements': 'Windows, Mac OS, iPad OS, Chrome OS, Linux, Certified Works With Chromebook, Works with Surface', 'Sales Package': '1 Wireless Mouse, 1 AA Battery (Pre-installed), User Documentation', 'Color': 'Graphite'}}, {'Connectivity And Power Features': {'Effective Range': '10 m', 'Number of Batteries': '1', 'Power Source': 'Battery', 'Battery Type': 'AA', 'Surface Tracking': 'Yes', 'Bluetooth': 'Yes'}}, {'Warranty': {'Domestic Warranty': '1 Year', 'Warranty Service Type': 'If Any Query or Complaint Customer Need to Contact on Our Customer Care Toll Free Number 18005724730', 'Warranty Summary': '1 Year Domestic Warranty', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Water and Physical Damages'}}]"
mouse,https://www.flipkart.com/logitech-silent-m220-buttons-18-month-battery-life-ambidextrous-pc-mac-laptop-wireless-optical-mouse/p/itm90dfffbc12cf4?pid=ACCG9RF9QSE86J3P&lid=LSTACCG9RF9QSE86J3PJNBOQW&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_592&otracker=nmenu_sub_Electronics_0_Mouse&iid=en_ozC6U4vCnvgtaYfqCfKfVf_Lr6wuLu4tZ7Z7u8IVlS_bF2A4QLM-bjSx3sQwca76X1_cwkJpZo50GKwTQFhvJOvN4Mn-dv-pi277bRzMbnY%3D&ssid=2xvz6e809c0000001707123354888,"Logitech Silent M220 Buttons, 18-Month Battery Life, Ambidextrous PC/Mac/Laptop Wireless Optical Mouse  (2.4GHz Wireless, Pink)",4.4,"8,687 Ratings ", 861 Reviews,₹806,"₹1,295",37% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')",,"[{'General': {'Model Name': 'Silent M220 Buttons, 18-Month Battery Life, Ambidextrous PC/Mac/Laptop', 'System Requirements': 'Windows 10, Windows 11, Mac OS 10.5, Chrome OS, Linux Kernel 2.6+', 'Form Factor': 'Left and Right Handed', 'Sales Package': '1 Mouse, Nano Receiver, AA Battery (Pre-installed), User Documentation', 'Compatible Devices': 'Laptop, Desktop', 'Color': 'Pink'}}, {'Connectivity And Power Features': {'USB Type': 'USB 2.0', 'Number of Batteries': '1', 'Power Source': 'Battery', 'Battery Type': 'AA', 'Surface Tracking': 'Yes', 'Other Features': '18 Months Battery Life with the Help of On/off Switch Button and Auto-sleep Power-saving Mode.', 'Bluetooth': 'Yes'}}, {'Dimensions': {'Width': '60 mm', 'Height': '99 mm', 'Depth': '39 mm', 'Weight': '75 mm'}}, {'Warranty': {'Domestic Warranty': '3 Year', 'Warranty Service Type': 'For any Queries, Please Call Toll Free Number 18005724730 (9:00 AM to 6:00 PM Monday to Friday)', 'Warranty Summary': '3 Years Limited Hardware Warranty', 'Covered in Warranty': 'Defective Product, Dead on Arrival, Damaged', 'Not Covered in Warranty': 'Forceful Tampering, Water Damage, Breakage'}}]"
mouse,https://www.flipkart.com/lapcare-pack-4-wired-optical-mouse/p/itmeckhyhhrjy5tx?pid=ACCECKHYDSYSSFQB&lid=LSTACCECKHYDSYSSFQBXKQSRQ&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_593&otracker=nmenu_sub_Electronics_0_Mouse&iid=b93a3663-9e7c-44cc-9820-1edee7f3bd96.ACCECKHYDSYSSFQB.SEARCH&ssid=2xvz6e809c0000001707123354888,"LAPCARE Pack Of 4 Wired Optical Mouse  (USB, Black)",3.9,67 Ratings , 7 Reviews,₹699,"₹1,599",56% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by12 Feb, Monday|Free₹40?']","[{'General': {'Model Name': 'Pack Of 4', 'System Requirements': 'Win 2000/Me/XP/Vista', 'Sales Package': '4 Lapcare Mouse', 'Color': 'Black'}}, {'Connectivity And Power Features': {'Bluetooth': 'No'}}, {'Warranty': {'Warranty Summary': '1 Year Lapcare India Warranty'}}]"
mouse,https://www.flipkart.com/entwino-ranger-gaming-mouse-rgb-lights-dpi-button-computer-laptop-mouse-wired-optical/p/itm2776088b477de?pid=ACCGTHWM2KNJGPXU&lid=LSTACCGTHWM2KNJGPXUWPXUR7&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_594&otracker=nmenu_sub_Electronics_0_Mouse&iid=b93a3663-9e7c-44cc-9820-1edee7f3bd96.ACCGTHWM2KNJGPXU.SEARCH&ssid=2xvz6e809c0000001707123354888,"ENTWINO RANGER Gaming Mouse, RGB Lights, DPI Button, Computer & Laptop Mouse Wired Optical Gaming Mouse  (USB 2.0, Black)",4.1,49 Ratings , 11 Reviews,₹299,₹995,69% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by13 Feb, Tuesday|₹62?']","[{'General': {'Model Name': 'RANGER Gaming Mouse, RGB Lights, DPI Button, Computer & Laptop Mouse', 'System Requirements': 'Windows, Mac', 'Sales Package': '1 USB Mouse', 'Adjustable Weight': 'No', 'Lighting': 'RGB 7 Colours', 'Compatible Devices': 'Laptops, Desktop Computers, PCs', 'Color': 'Black'}}, {'Connectivity And Power Features': {'USB Type': '2.0', 'Bluetooth': 'No'}}, {'Dimensions': {'Width': '100 mm', 'Height': '100 mm', 'Depth': '100 mm', 'Weight': '100 g', 'Cable Length': '1.5 m'}}, {'Warranty': {'Domestic Warranty': '6 Months', 'Covered in Warranty': 'manufacturing defects.', 'Not Covered in Warranty': 'Physical damages'}}]"
mouse,https://www.flipkart.com/bingotraders-b100-wired-optical-mouse/p/itm78e6c0564c555?pid=ACCGN8GJECYFYKYW&lid=LSTACCGN8GJECYFYKYWKDM8EP&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_595&otracker=nmenu_sub_Electronics_0_Mouse&iid=b93a3663-9e7c-44cc-9820-1edee7f3bd96.ACCGN8GJECYFYKYW.SEARCH&ssid=2xvz6e809c0000001707123354888,"BingoTraders B100 Wired Optical Mouse  (USB 2.0, Black)",3.9,,,₹90,"₹1,499",93% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by13 Feb, Tuesday|₹29?']","[{'General': {'Model Name': 'B100', 'System Requirements': 'N/A', 'Sales Package': 'N/A', 'Color': 'Black'}}, {'Connectivity And Power Features': {'Bluetooth': 'No'}}]"
mouse,https://www.flipkart.com/laptrix-technologiess-zebronics-zeb-dash-plus-wireless-optical-mouse-2-4ghz-wireless-black-gaming/p/itmfa6a6768f4235?pid=ACCGFXAH7ZWQWGHH&lid=LSTACCGFXAH7ZWQWGHHKZCWF7&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_596&otracker=nmenu_sub_Electronics_0_Mouse&iid=b93a3663-9e7c-44cc-9820-1edee7f3bd96.ACCGFXAH7ZWQWGHH.SEARCH&ssid=2xvz6e809c0000001707123354888,"LAPTRIX TECHNOLOGIESs ZEBRONICS ZEB DASH PLUS Wireless Optical Mouse (2.4GHz Wireless, Black) Wireless Optical Gaming Mouse  (2.4GHz Wireless, Black)",4,9 Ratings , 0 Reviews,₹299,₹689,56% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by14 Feb, Wednesday|Free?']","[{'General': {'Model Name': 'ZEBRONICS ZEB DASH PLUS Wireless Optical Mouse (2.4GHz Wireless, Black)', 'System Requirements': 'NO', 'Sales Package': '1 mouse', 'Color': 'Black'}}, {'Connectivity And Power Features': {'Bluetooth': 'Yes'}}]"
mouse,https://www.flipkart.com/lenovo-530-wireless-optical-mouse/p/itma5303c25428b8?pid=ACCFYZ546BRUSUFT&lid=LSTACCFYZ546BRUSUFTWSQVAY&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_597&otracker=nmenu_sub_Electronics_0_Mouse&iid=en_ozC6U4vCnvgtaYfqCfKfVf_Lr6wuLu4tZ7Z7u8IVlS_lFBoXiDVoyOrLUDoLr__6qvZg5lrNdBEX2UHxrZZzHWaRs4JL222ZRV-dN99QnxU%3D&ssid=2xvz6e809c0000001707123354888,"Lenovo 530 Wireless Optical Mouse  (2.4GHz Wireless, Almond)",4.4,915 Ratings , 69 Reviews,₹974,"₹1,655",41% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')",,"[{'General': {'Model Name': '530', 'System Requirements': 'Windows 10, Windows 7', 'Sales Package': '1 Mouse, USB Receiver, Warranty Card, User Manual, AA Battery', 'Color': 'Almond'}}, {'Connectivity And Power Features': {'Number of Batteries': '1', 'Battery Type': 'AA', 'Bluetooth': 'No'}}, {'Dimensions': {'Width': '63 mm', 'Height': '37 mm', 'Depth': '106 mm', 'Weight': '65 g'}}, {'Warranty': {'Domestic Warranty': '1 Year'}}]"
mouse,https://www.flipkart.com/lenovo-gy50z18986-wireless-optical-mouse/p/itm81a2b62238718?pid=ACCFYZ54GHVYCVWN&lid=LSTACCFYZ54GHVYCVWNCTM1TD&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_598&otracker=nmenu_sub_Electronics_0_Mouse&iid=en_ozC6U4vCnvgtaYfqCfKfVf_Lr6wuLu4tZ7Z7u8IVlS8Dcc5Mr9enZZnTvmvdqbN_n-B436VFUVc0dX7JKyWobK8iqbiwhGf4dwbXVx7ZSks%3D&ssid=2xvz6e809c0000001707123354888,"Lenovo GY50Z18986 Wireless Optical Mouse  (2.4GHz Wireless, Abyss Blue)",4.4,915 Ratings , 69 Reviews,₹974,"₹1,655",41% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')",,"[{'General': {'Model Name': 'GY50Z18986', 'System Requirements': 'Windows 10, Windows 7', 'Sales Package': '1 Mouse, USB Receiver, Warranty Card, User Manual, AA Battery', 'Color': 'Abyss Blue'}}, {'Connectivity And Power Features': {'Number of Batteries': '1', 'Battery Type': 'AA', 'Bluetooth': 'No'}}, {'Dimensions': {'Width': '63 mm', 'Height': '37 mm', 'Depth': '106 mm', 'Weight': '65 g'}}, {'Warranty': {'Domestic Warranty': '1 Year'}}]"
mouse,https://www.flipkart.com/zebion-connect-2-gaming-mouse-wireless-touch/p/itmf3f0f8ba4f92e?pid=ACCGW5TZMRPCHDAX&lid=LSTACCGW5TZMRPCHDAXXWSWXB&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_15_599&otracker=nmenu_sub_Electronics_0_Mouse&iid=b93a3663-9e7c-44cc-9820-1edee7f3bd96.ACCGW5TZMRPCHDAX.SEARCH&ssid=2xvz6e809c0000001707123354888,"zebion Connect - 2 Gaming Mouse Wireless Touch Gaming Mouse  (Bluetooth, 2.4GHz Wireless, Black)",3.4,,,₹699,"₹1,099",36% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 36% off (price inclusive of cashback/coupon) T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by12 Feb, Monday|Free₹40?']","[{'General': {'Model Name': 'Connect - 2 Gaming Mouse', 'System Requirements': 'Windows', 'Sales Package': '1', 'Color': 'Black'}}, {'Connectivity And Power Features': {'Bluetooth': 'Yes'}}]"
