component,website,brand_name,rating,rating_count,reviews,discount_price,original_price,discount_percent,bank_offers,delivery,specification
pendrive,https://www.flipkart.com/sandisk-curzer-blade-usb-flash-drive-16-gb-pen-red-black-pack-2-16gb/p/itm9d6ddd1beace1?pid=ACCFN8Y9WYDRXRT5&lid=LSTACCFN8Y9WYDRXRT5TDDC5J&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_777&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCFN8Y9WYDRXRT5.SEARCH&ssid=6brvzq6q4g0000001707117546285,"SanDisk Curzer Blade USb Flash Drive 16 GB Pen Drive (Red, Black) PACK OF 2 (16GB) 16 GB Pen Drive  (Red, Black)",4.1,9 Ratings , 0 Reviews,₹800,,,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'specs': {'Sales Package': 'pack of 2', 'Model Name': 'Curzer Blade USb Flash Drive 16 GB Pen Drive (Red, Black) PACK OF 2 (16GB)', 'Pack of': 'Pack of 2', 'Net Quantity': '2'}}]"
pendrive,https://www.flipkart.com/strontium-sr4grdpollex-4-gb-pen-drive/p/itm05da73e81ed64?pid=ACCE9HUUCKUZ8F7S&lid=LSTACCE9HUUCKUZ8F7SBLBFAI&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_778&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCE9HUUCKUZ8F7S.SEARCH&ssid=6brvzq6q4g0000001707117546285,"Strontium SR4GRDPOLLEX 4 GB Pen Drive  (Red, Black)",3.9,132 Ratings , 9 Reviews,₹645,₹820,21% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 4% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '2 pendrive', 'Model Name': 'SR4GRDPOLLEX', 'Pack of': 'Pack of 2', 'Net Quantity': '2'}}, {'Warranty': {'Covered in Warranty': '5 year'}}]"
pendrive,https://www.flipkart.com/acer-up200-32gb-black-32-pen-drive/p/itmea0fabc18bf2b?pid=ACCGGQNAKGH8Q5VY&lid=LSTACCGGQNAKGH8Q5VYWLXITP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_779&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGGQNAKGH8Q5VY.SEARCH&ssid=6brvzq6q4g0000001707117546285,Acer UP200-32GB-BLACK 32 Pen Drive  (Black),4,21 Ratings , 0 Reviews,₹545,₹799,31% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 8% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive', 'Model Name': 'UP200-32GB-BLACK', 'Net Quantity': '1'}}, {'Warranty': {'Domestic Warranty': '3 Year'}}]"
pendrive,https://www.flipkart.com/evm-64gb-envault-drive-usb-2-0-pendrive-64-gb-pen/p/itm0d14edad0d1f9?pid=ACCGRTBGDFGG4GCG&lid=LSTACCGRTBGDFGG4GCGOCIXVT&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_780&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGRTBGDFGG4GCG.SEARCH&ssid=6brvzq6q4g0000001707117546285,EVM 64GB ENVAULT DRIVE USB 2.0 (PENDRIVE) 64 GB Pen Drive  (Silver),,,,₹589,"₹1,199",50% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1', 'Model Name': '64GB ENVAULT DRIVE USB 2.0 (PENDRIVE)', 'Read Speed': '25', 'Write Speed': '10', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'TRANSFER ISSUES OR NO DETECTION', 'Warranty Service Type': 'ONLINE WEBSITE PICKUP AND DROP SERVICES OR WALK INTO A SERVICE CENTRE', 'Not Covered in Warranty': 'ANY KIND OF BREAKAGE OF PRODUCT OR BURNT', 'Warranty Summary': '10 YEAR BRAND WARRANTY', 'Domestic Warranty': '10 Year'}}]"
pendrive,https://www.flipkart.com/green-tech-gt011-32-gold-gb-pen-drive/p/itmc9cbc74138cd4?pid=ACCGH939ZESQEQQH&lid=LSTACCGH939ZESQEQQHZHOHFK&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_781&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGH939ZESQEQQH.SEARCH&ssid=6brvzq6q4g0000001707117546285,GREEN TECH GT011 32 GOLD 32 GB Pen Drive  (Gold),4,,,₹429,₹999,57% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 8% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'specs': {'Sales Package': '1', 'Model Name': 'GT011 32 GOLD', 'Net Quantity': '1'}}]"
pendrive,https://www.flipkart.com/evm-64gb-enstick-usb-3-2-gen-1-pendrive-64-gb-pen-drive/p/itmfb1eccbaba596?pid=ACCGN6GF6HT8U9VQ&lid=LSTACCGN6GF6HT8U9VQBS7BVN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_782&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGN6GF6HT8U9VQ.SEARCH&ssid=6brvzq6q4g0000001707117546285,EVM 64GB ENSTICK USB 3.2 GEN 1 (PENDRIVE) 64 GB Pen Drive  (White),4.3,6 Ratings , 0 Reviews,₹729,"₹1,999",63% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1', 'Model Name': '64GB ENSTICK USB 3.2 GEN 1 (PENDRIVE)', 'Opening Mechanism': 'ROTATION', 'Read Speed': '100mbps', 'Write Speed': '30mbps', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'NOT DETECTING OR TRANSFER ISSUES', 'Warranty Service Type': 'ONLINE PICKUP AND DROP SERVICE AVAILABLE AND ALSO CAN VISIT SERVICE CENTRES', 'Not Covered in Warranty': 'ANY KIND OF BREAKAGE OF PRODUCT', 'Warranty Summary': '10 YEARS WARRANTY', 'Domestic Warranty': '10 Year'}}]"
pendrive,https://www.flipkart.com/sandisk-pen-64gb-64-gb-pen-drive/p/itm620346fb00d55?pid=ACCFZY9GEYQNV3AD&lid=LSTACCFZY9GEYQNV3ADWBX8FA&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_783&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCFZY9GEYQNV3AD.SEARCH&ssid=6brvzq6q4g0000001707117546285,SanDisk PEN-64GB 64 GB Pen Drive  (Black),3.3,726 Ratings , 112 Reviews,₹594,"₹1,100",46% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 15% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free?']","[{'General': {'Sales Package': '1 PEN DRIVE', 'Model Name': 'PEN-64GB', 'Net Quantity': '1'}}, {'Warranty': {'Warranty Service Type': 'WARRANTY BY COMPANY'}}]"
pendrive,https://www.flipkart.com/sandisk-cruze-blaid-64-gb-pen-drive/p/itm620346fb00d55?pid=ACCFM5BCWD5HGY75&lid=LSTACCFM5BCWD5HGY75PPB45X&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_784&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCFM5BCWD5HGY75.SEARCH&ssid=6brvzq6q4g0000001707117546285,SanDisk Cruze blaid 64 GB Pen Drive  (Red),3.2,"1,567 Ratings ", 229 Reviews,₹594,"₹1,100",46% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 15% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free?']","[{'specs': {'Sales Package': '1', 'Model Name': 'Cruze blaid', 'Part Number': '00-29', 'Width': '100 mm', 'Height': '50 mm', 'Depth': '100 mm', 'Weight': '110 g', 'Net Quantity': '1'}}]"
pendrive,https://www.flipkart.com/morlax-m-740-usb-3-0-16gb-16-gb-pen-drive/p/itm9196a633ce014?pid=ACCGWKDXZWKYKH2C&lid=LSTACCGWKDXZWKYKH2C4LXL5N&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_785&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGWKDXZWKYKH2C.SEARCH&ssid=6brvzq6q4g0000001707117546285,MORLAX M 740 USB 3.0 16GB 16 GB Pen Drive  (Grey),3.6,,,₹390,₹549,28% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 17% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free?']","[{'General': {'Sales Package': '1', 'Model Name': 'M 740 USB 3.0 16GB', 'Read Speed': '150', 'Write Speed': '300', 'Part Number': 'HPQS-15/a', 'Net Quantity': '1'}}, {'Warranty': {'Warranty Service Type': 'Carry In', 'Not Covered in Warranty': 'Physically Damaged', 'Warranty Summary': '1 Year Manufacturing Warranty', 'International Warranty': '1 Year', 'Domestic Warranty': '1 Year'}}]"
pendrive,https://www.flipkart.com/strontium-ammo-pack-2-16-gb-pen-drive/p/itmb1a6121fa16b6?pid=ACCEM4GFDXMBSWVX&lid=LSTACCEM4GFDXMBSWVXT5NGZQ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_786&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCEM4GFDXMBSWVX.SEARCH&ssid=6brvzq6q4g0000001707117546285,Strontium Ammo (Pack of 2) 16 GB Pen Drive  (Silver),4,52 Ratings , 3 Reviews,₹799,"₹1,140",29% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 10% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': 'Two Strontium Ammo 16GB Pendrive', 'Model Name': 'Ammo (Pack of 2)', 'Pack of': 'Pack of 2', 'Weight': '5.92 g', 'Other Features': 'Plug & Play, Metal', 'Net Quantity': '2'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing faults only', 'Warranty Service Type': 'Service Center', 'Not Covered in Warranty': 'Physical Damage', 'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/morebyte-128gb-usb-pen-drive-metal-body-external-storage-device-128-gb/p/itm8040c85e392cd?pid=ACCGCFM8SFQHHQKF&lid=LSTACCGCFM8SFQHHQKFET6RQW&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_787&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGCFM8SFQHHQKF.SEARCH&ssid=6brvzq6q4g0000001707117546285,MOREBYTE 128gb USB Pen Drive with Metal Body External Storage Device 128 GB Pen Drive  (Silver),3.6,217 Ratings , 35 Reviews,₹899,"₹2,100",57% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by9 Feb, Friday|Free?']","[{'General': {'Sales Package': '1', 'Model Name': '128gb USB Pen Drive with Metal Body External Storage Device', 'Opening Mechanism': 'standard', 'Read Speed': '130 MB/s', 'Write Speed': '480 MB/s', 'Width': '14 mm', 'Height': '43 mm', 'Depth': '3 mm', 'Weight': '10 g', 'Other Features': 'Compatible with All Desktop, Laptop an Mobile ,Gives you a very high speed data transfer with a brand of innovation abd trust', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects only', 'Warranty Service Type': 'Carry- in', 'Not Covered in Warranty': 'Physical Damaged Not Covered', 'Warranty Summary': 'Warranty is limited to Manufacturing defects only', 'International Warranty': '5 Year', 'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/wao-16-gb-pendrive-pen-drive/p/itmb172b93f5785a?pid=ACCGSSPUSVS2A8GC&lid=LSTACCGSSPUSVS2A8GCLWPVOG&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_20_788&otracker=nmenu_sub_Electronics_0_Pendrives&iid=bbdecd05-fedc-482a-96f1-3b8a2556e215.ACCGSSPUSVS2A8GC.SEARCH&ssid=6brvzq6q4g0000001707117546285,We wao 16 GB Pendrive 16 GB Pen Drive  (Silver),3.6,,,₹399,₹699,42% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': 'PACK OF ONE 16GB PENDRIVE', 'Model Name': '16 GB Pendrive', 'Net Quantity': '1'}}, {'Warranty': {'Domestic Warranty': '12 Months'}}]"
